PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;18;8;28079018_8_8;2021;11;24;00047;V;00031;V;00019;V;00016;V;00013;V;00015;V;00027;V;00041;V;00040;V;00046;V;00049;V;00049;V;00032;V;00017;V;00017;V;00019;V;00022;V;00025;V;00039;V;00036;V;00045;V;00046;V;00050;V;00045;V
28;079;18;8;28079018_8_8;2021;11;25;00043;V;00046;V;00027;V;00038;V;00011;V;00011;V;00019;V;00027;V;00049;V;00055;V;00047;V;00042;N;00031;V;00032;N;00036;V;00033;V;00051;V;00055;V;00073;V;00077;V;00070;V;00077;V;00071;V;00078;V
28;079;18;8;28079018_8_8;2021;11;26;00080;V;00070;V;00060;V;00057;V;00053;V;00055;V;00063;V;00050;V;00051;V;00086;V;00083;V;00068;V;00047;V;00042;V;00027;V;00022;V;00024;V;00036;V;00047;V;00054;N;00074;V;00072;V;00079;V;00039;V
28;079;18;8;28079018_8_8;2021;11;27;00023;V;00015;V;00010;V;00012;V;00009;V;00006;V;00011;V;00018;V;00024;V;00021;V;00021;V;00015;V;00013;V;00013;V;00011;V;00013;V;00013;V;00017;V;00031;V;00037;V;00020;V;00021;V;00022;V;00014;V
28;079;18;8;28079018_8_8;2021;11;28;00012;V;00008;V;00006;V;00005;V;00005;V;00004;V;00005;V;00012;V;00013;V;00008;V;00009;V;00009;V;00009;V;00010;V;00012;V;00012;V;00015;V;00015;V;00018;V;00018;V;00019;V;00016;V;00010;V;00007;V
28;079;18;8;28079018_8_8;2021;11;29;00007;V;00006;V;00005;V;00005;V;00004;V;00005;V;00008;V;00015;V;00019;V;00020;V;00013;V;00013;V;00013;V;00015;V;00012;V;00017;V;00026;V;00036;V;00042;V;00049;V;00055;V;00043;V;00047;V;00049;V
28;079;18;8;28079018_8_8;2021;11;30;00029;V;00033;V;00037;V;00044;V;00040;V;00036;V;00038;V;00047;V;00049;V;00058;V;00069;V;00069;V;00071;V;00073;V;00058;V;00055;V;00052;V;00057;V;00087;V;00102;V;00105;V;00098;V;00083;V;00063;V
28;079;18;10;28079018_10_47;2021;11;01;00015;V;00002;V;00001;V;00005;V;00013;V;00014;V;00011;V;00015;V;00005;V;00005;V;00010;N;00028;N;00035;N;00034;N;00042;N;00016;N;00006;V;00014;V;00002;V;00001;V;00001;V;00005;V;00003;V;00003;V
28;079;18;10;28079018_10_47;2021;11;02;00002;V;00005;V;00011;V;00004;V;00001;V;00015;V;00010;V;00005;V;00010;V;00013;V;00011;V;00004;V;00005;V;00012;V;00004;V;00005;V;00023;N;00036;N;00012;N;00001;V;00002;V;00013;V;00017;V;00007;V
28;079;18;10;28079018_10_47;2021;11;03;00004;V;00006;V;00004;V;00001;V;00003;V;00004;V;00002;V;00001;V;00012;V;00014;V;00010;N;00000;N;00001;N;00016;N;00013;V;00021;V;00006;V;00004;V;00013;V;00009;V;00003;V;00002;V;00007;V;00003;V
28;079;18;10;28079018_10_47;2021;11;04;00001;V;00002;V;00001;V;00004;V;00007;V;00001;V;00001;V;00005;V;00012;V;00025;V;00021;V;00021;V;00003;N;00043;N;00033;N;00001;N;00001;N;00001;N;00009;V;00005;V;00010;V;00011;V;00020;V;00015;V
28;079;18;10;28079018_10_47;2021;11;05;00016;V;00020;V;00012;V;00008;V;00002;V;00008;V;00007;V;00013;V;00006;V;00002;V;00005;V;00003;V;00009;V;00012;V;00003;V;00004;V;00008;V;00013;V;00001;V;00001;V;00005;V;00005;V;00004;V;00002;V
28;079;18;10;28079018_10_47;2021;11;06;00005;V;00003;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00003;V;00003;V;00007;V;00003;V;00001;V;00005;V;00004;V;00001;V;00001;V;00006;V;00015;V;00008;V;00016;V;00017;V;00018;V
28;079;18;10;28079018_10_47;2021;11;07;00021;V;00018;V;00014;V;00019;V;00013;V;00008;V;00014;V;00016;V;00014;V;00012;V;00018;V;00019;V;00017;V;00001;V;00008;V;00011;V;00021;V;00004;V;00014;V;00008;V;00015;V;00015;V;00020;V;00020;V
28;079;18;10;28079018_10_47;2021;11;08;00019;V;00017;V;00010;V;00011;V;00010;V;00010;V;00010;V;00010;V;00009;V;00012;V;00017;V;00019;V;00021;N;00021;V;00008;V;00001;V;00001;V;00002;V;00001;V;00001;V;00016;V;00028;V;00028;V;00019;V
28;079;18;10;28079018_10_47;2021;11;09;00009;V;00016;V;00014;V;00011;V;00012;V;00008;V;00009;V;00017;V;00015;V;00015;V;00017;V;00005;V;00028;V;00024;V;00003;V;00010;V;00001;V;00001;V;00002;V;00011;V;00014;V;00016;V;00011;V;00009;V
28;079;18;10;28079018_10_47;2021;11;10;00022;V;00007;V;00001;V;00002;V;00001;V;00002;V;00006;V;00009;V;00014;V;00034;V;00013;V;00002;V;00008;V;00006;V;00007;V;00001;V;00001;V;00009;V;00014;V;00016;V;00011;V;00025;V;00033;V;00023;V
28;079;18;10;28079018_10_47;2021;11;11;00018;V;00011;V;00009;V;00013;V;00007;V;00005;V;00005;V;00013;V;00014;V;00031;V;00038;V;00049;V;00033;V;00037;V;00031;V;00026;V;00013;V;00024;V;00040;V;00036;V;00048;V;00053;V;00027;V;00019;V
28;079;18;10;28079018_10_47;2021;11;12;00023;V;00018;V;00016;V;00011;V;00011;V;00007;V;00008;V;00015;V;00030;V;00037;V;00024;V;00017;V;00019;V;00013;V;00013;V;00001;V;00001;V;00007;V;00010;V;00025;V;00032;V;00026;V;00032;V;00032;V
28;079;18;10;28079018_10_47;2021;11;13;00019;V;00020;V;00014;V;00018;V;00012;V;00006;V;00010;V;00010;V;00010;V;00012;V;00015;V;00024;V;00010;N;00030;V;00015;V;00024;V;00025;V;00025;V;00035;V;00026;V;00023;V;00017;V;00013;V;00015;V
28;079;18;10;28079018_10_47;2021;11;14;00016;V;00012;V;00016;V;00012;V;00008;V;00009;V;00010;V;00010;V;00008;V;00017;V;00015;V;00021;V;00013;V;00009;V;00006;V;00031;N;00001;N;00011;N;00059;N;00035;N;00016;V;00017;V;00009;V;00007;V
28;079;18;10;28079018_10_47;2021;11;15;00011;V;00013;V;00009;V;00001;V;00005;V;00003;V;00003;V;00002;V;00005;V;00006;V;00001;V;00004;V;00001;V;00004;V;00001;V;00004;V;00009;V;00009;V;00011;V;00013;V;00010;V;00015;V;00007;V;00006;V
28;079;18;10;28079018_10_47;2021;11;16;00004;V;00011;V;00010;V;00005;V;00005;V;00007;V;00005;V;00017;V;00014;V;00020;V;00031;V;00036;V;00024;V;00010;V;00001;V;00012;V;00003;V;00009;V;00003;V;00018;V;00015;V;00019;V;00006;V;00005;V
28;079;18;10;28079018_10_47;2021;11;17;00004;V;00006;V;00005;V;00004;V;00003;V;00002;V;00006;V;00008;V;00010;V;00009;V;00013;V;00016;V;00011;V;00009;V;00019;V;00016;V;00001;N;00003;N;00008;V;00012;V;00015;V;00016;V;00005;V;00001;V
28;079;18;10;28079018_10_47;2021;11;18;00002;V;00005;V;00006;V;00004;V;00006;V;00004;V;00002;V;00006;V;00007;V;00008;V;00016;V;00010;V;00017;N;00020;V;00034;V;00003;V;00005;V;00011;V;00019;V;00017;V;00017;V;00029;V;00028;V;00024;V
28;079;18;10;28079018_10_47;2021;11;19;00018;V;00018;V;00010;V;00010;V;00014;V;00009;V;00005;V;00008;V;00012;V;00013;V;00020;V;00015;V;00011;V;00010;V;00005;V;00014;V;00011;V;00012;V;00015;V;00016;V;00015;V;00016;V;00018;V;00013;V
28;079;18;10;28079018_10_47;2021;11;20;00015;V;00014;V;00012;V;00010;V;00003;V;00008;V;00014;V;00016;V;00018;V;00021;V;00008;V;00006;V;00014;V;00015;V;00020;V;00019;V;00021;V;00014;V;00025;V;00014;V;00017;V;00024;V;00033;V;00040;V
28;079;18;10;28079018_10_47;2021;11;21;00024;V;00016;V;00019;V;00015;V;00005;V;00018;V;00028;V;00016;V;00020;V;00022;V;00012;V;00022;V;00016;V;00013;V;00008;V;00022;V;00012;V;00014;V;00019;V;00017;V;00023;V;00028;V;00026;V;00024;V
28;079;18;10;28079018_10_47;2021;11;22;00023;V;00021;V;00022;V;00023;V;00020;V;00020;V;00022;V;00025;V;00028;V;00026;V;00026;V;00025;V;00006;V;00018;V;00016;V;00013;V;00025;V;00018;V;00012;V;00016;V;00014;V;00005;V;00004;V;00008;V
28;079;18;10;28079018_10_47;2021;11;23;00017;V;00007;V;00006;V;00009;V;00016;V;00014;V;00002;V;00004;V;00004;V;00004;V;00008;V;00004;V;00006;N;00003;V;00006;V;00006;V;00015;V;00008;V;00013;V;00005;V;00006;V;00025;V;00011;V;00009;V
28;079;18;10;28079018_10_47;2021;11;24;00012;V;00008;V;00001;V;00006;V;00011;V;00011;V;00007;V;00005;V;00013;V;00022;V;00021;V;00002;V;00009;V;00011;V;00009;V;00006;V;00007;V;00012;V;00006;V;00002;V;00001;V;00006;V;00012;V;00014;V
28;079;18;10;28079018_10_47;2021;11;25;00011;V;00011;V;00011;V;00006;V;00002;V;00003;V;00006;V;00007;V;00005;V;00015;V;00005;V;00001;N;00001;N;00002;N;00005;V;00014;V;00019;V;00014;V;00015;V;00007;V;00003;V;00001;V;00006;V;00002;V
28;079;18;10;28079018_10_47;2021;11;26;00010;V;00016;V;00010;V;00007;V;00010;V;00012;V;00011;V;00019;V;00017;V;00030;N;00037;N;00028;N;00020;N;00030;N;00002;N;00005;V;00001;V;00002;V;00006;V;00003;N;00001;N;00004;N;00004;V;00005;V
28;079;18;10;28079018_10_47;2021;11;27;00001;V;00001;V;00001;V;00001;V;00002;V;00007;V;00002;V;00001;V;00002;V;00001;V;00002;V;00002;V;00001;V;00001;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00002;V;00004;V;00003;V;00001;V
28;079;18;10;28079018_10_47;2021;11;28;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00005;V;00006;V;00006;V;00006;V;00001;V;00004;V;00003;V;00001;V;00005;V;00004;V;00005;V;00002;V;00008;V;00006;V
28;079;18;10;28079018_10_47;2021;11;29;00007;V;00005;V;00005;V;00005;V;00006;V;00004;V;00004;V;00001;V;00006;V;00008;V;00007;V;00004;V;00013;V;00005;V;00013;V;00011;V;00008;V;00009;V;00004;V;00004;V;00008;V;00006;V;00004;V;00007;V
28;079;18;10;28079018_10_47;2021;11;30;00003;V;00003;V;00003;V;00008;V;00009;V;00004;V;00008;V;00011;V;00011;V;00039;V;00033;V;00039;V;00036;V;00034;V;00016;V;00017;V;00015;V;00012;V;00018;V;00022;V;00019;V;00031;V;00037;V;00028;V
28;079;18;12;28079018_12_8;2021;11;01;00009;V;00007;V;00008;V;00009;V;00008;V;00009;V;00011;V;00010;V;00013;V;00009;V;00010;V;00013;V;00013;V;00010;V;00011;V;00010;V;00012;V;00014;V;00020;V;00029;V;00028;V;00020;V;00018;V;00016;V
28;079;18;12;28079018_12_8;2021;11;02;00013;V;00008;V;00007;V;00007;V;00008;V;00013;V;00026;V;00047;V;00070;V;00073;V;00038;V;00024;V;00023;V;00024;V;00019;V;00018;V;00020;V;00022;V;00027;V;00031;V;00027;V;00017;V;00012;V;00012;V
28;079;18;12;28079018_12_8;2021;11;03;00011;V;00008;V;00007;V;00006;V;00004;V;00006;V;00009;V;00028;N;00047;V;00026;V;00015;N;00000;N;00012;N;00018;V;00017;V;00017;V;00024;V;00029;V;00036;V;00037;V;00039;V;00031;V;00020;V;00021;V
28;079;18;12;28079018_12_8;2021;11;04;00019;V;00011;V;00009;V;00008;V;00008;V;00012;V;00029;V;00070;V;00113;V;00198;V;00091;V;00064;V;00048;V;00038;V;00029;V;00028;V;00020;V;00029;V;00046;V;00092;V;00091;V;00101;V;00126;V;00136;V
28;079;18;12;28079018_12_8;2021;11;05;00139;V;00107;V;00075;V;00075;V;00061;V;00042;V;00060;V;00082;V;00079;V;00045;V;00030;V;00016;V;00013;V;00014;V;00012;V;00015;V;00015;V;00018;V;00024;V;00017;V;00033;V;00035;V;00036;V;00022;V
28;079;18;12;28079018_12_8;2021;11;06;00022;V;00016;V;00018;V;00019;V;00013;V;00015;V;00019;V;00020;V;00036;V;00035;V;00027;V;00021;V;00013;V;00015;V;00015;V;00015;V;00016;V;00025;V;00049;V;00076;V;00071;V;00101;V;00089;V;00113;V
28;079;18;12;28079018_12_8;2021;11;07;00078;V;00101;V;00115;V;00101;V;00080;V;00051;V;00062;V;00070;V;00062;V;00071;V;00079;V;00063;V;00053;V;00043;V;00041;V;00026;V;00030;V;00033;V;00053;V;00072;V;00103;V;00146;V;00148;V;00116;V
28;079;18;12;28079018_12_8;2021;11;08;00081;V;00077;V;00049;V;00038;V;00034;V;00037;V;00059;V;00109;V;00115;V;00152;V;00190;V;00109;V;00053;N;00022;V;00016;V;00018;V;00021;V;00033;V;00069;V;00120;V;00235;V;00238;V;00215;V;00146;V
28;079;18;12;28079018_12_8;2021;11;09;00091;V;00141;V;00192;V;00199;V;00116;V;00078;V;00141;V;00177;V;00116;V;00109;V;00092;V;00065;V;00061;V;00053;V;00055;V;00031;V;00016;V;00031;V;00095;V;00151;V;00223;V;00089;V;00068;V;00085;V
28;079;18;12;28079018_12_8;2021;11;10;00057;V;00030;V;00021;V;00025;V;00025;V;00028;V;00053;V;00118;V;00178;V;00201;V;00137;V;00111;V;00079;V;00058;V;00062;V;00052;V;00053;V;00068;V;00088;V;00174;V;00210;V;00287;V;00259;V;00133;V
28;079;18;12;28079018_12_8;2021;11;11;00107;V;00093;V;00058;V;00055;V;00051;V;00048;V;00075;V;00091;V;00197;V;00222;V;00168;V;00164;V;00142;V;00129;V;00103;V;00093;V;00096;V;00123;V;00219;V;00308;V;00559;V;00302;V;00195;V;00162;V
28;079;18;12;28079018_12_8;2021;11;12;00160;V;00116;V;00095;V;00078;V;00085;V;00062;V;00062;V;00138;V;00247;V;00190;V;00144;V;00074;V;00058;V;00039;V;00039;V;00044;V;00050;V;00105;V;00162;V;00144;V;00150;V;00213;V;00244;V;00189;V
28;079;18;12;28079018_12_8;2021;11;13;00161;V;00075;V;00087;V;00067;V;00052;V;00043;V;00051;V;00075;V;00078;V;00083;V;00095;V;00083;V;00061;N;00034;V;00039;V;00046;V;00056;V;00072;V;00139;V;00226;V;00160;V;00076;V;00045;V;00070;V
28;079;18;12;28079018_12_8;2021;11;14;00067;V;00059;V;00051;V;00039;V;00026;V;00030;V;00041;V;00036;V;00055;V;00063;V;00069;V;00077;V;00048;V;00055;V;00047;V;00032;V;00036;V;00065;V;00119;V;00044;V;00087;V;00060;V;00023;V;00017;V
28;079;18;12;28079018_12_8;2021;11;15;00037;V;00033;V;00026;V;00018;V;00026;V;00013;V;00022;V;00047;V;00033;V;00040;V;00022;V;00016;V;00030;V;00018;V;00016;V;00020;V;00021;V;00031;V;00069;V;00095;V;00101;V;00076;V;00039;V;00044;V
28;079;18;12;28079018_12_8;2021;11;16;00057;V;00062;V;00049;V;00033;V;00026;V;00033;V;00049;V;00100;V;00147;V;00174;V;00180;V;00148;V;00098;V;00055;V;00051;V;00071;V;00071;V;00069;V;00107;V;00180;V;00156;V;00099;V;00031;V;00023;V
28;079;18;12;28079018_12_8;2021;11;17;00015;V;00013;V;00012;V;00011;V;00011;V;00011;V;00023;V;00059;V;00093;V;00081;V;00040;V;00035;V;00024;V;00023;V;00020;V;00020;V;00026;N;00045;N;00086;V;00179;V;00216;V;00112;V;00042;V;00027;V
28;079;18;12;28079018_12_8;2021;11;18;00018;V;00020;V;00010;V;00009;V;00010;V;00011;V;00019;V;00037;V;00077;V;00094;V;00081;V;00087;V;00098;N;00081;V;00038;V;00042;V;00046;V;00050;V;00096;V;00162;V;00173;V;00221;V;00213;V;00150;V
28;079;18;12;28079018_12_8;2021;11;19;00135;V;00097;V;00034;V;00039;V;00020;V;00014;V;00025;V;00074;V;00099;V;00088;V;00051;V;00028;V;00024;V;00027;V;00025;V;00028;V;00030;V;00031;V;00031;V;00045;V;00062;V;00038;V;00036;V;00049;V
28;079;18;12;28079018_12_8;2021;11;20;00042;V;00031;V;00021;V;00016;V;00014;V;00017;V;00018;V;00023;V;00031;V;00043;V;00049;V;00044;V;00044;V;00034;V;00035;V;00033;V;00026;V;00037;V;00048;V;00052;V;00052;V;00050;V;00057;V;00046;V
28;079;18;12;28079018_12_8;2021;11;21;00042;V;00032;V;00038;V;00035;V;00027;V;00030;V;00029;V;00034;V;00042;V;00052;V;00062;V;00044;V;00024;V;00023;V;00019;V;00018;V;00018;V;00034;V;00046;V;00054;V;00069;V;00080;V;00058;V;00046;V
28;079;18;12;28079018_12_8;2021;11;22;00080;V;00065;V;00064;V;00064;V;00045;V;00054;V;00068;V;00083;V;00122;V;00143;V;00120;V;00088;V;00051;V;00046;V;00053;V;00044;V;00047;V;00058;V;00055;V;00045;V;00035;V;00044;V;00043;V;00024;V
28;079;18;12;28079018_12_8;2021;11;23;00028;V;00031;V;00026;V;00025;V;00028;V;00019;V;00036;V;00041;V;00059;V;00049;V;00053;V;00033;V;00045;N;00040;V;00046;V;00053;V;00052;V;00069;V;00078;V;00065;V;00113;V;00099;V;00077;V;00054;V
28;079;18;12;28079018_12_8;2021;11;24;00053;V;00032;V;00020;V;00017;V;00015;V;00017;V;00035;V;00091;V;00167;V;00197;V;00126;V;00104;V;00054;V;00025;V;00026;V;00026;V;00032;V;00031;V;00048;V;00047;V;00060;V;00067;V;00081;V;00058;V
28;079;18;12;28079018_12_8;2021;11;25;00065;V;00060;V;00031;V;00048;V;00013;V;00014;V;00022;V;00034;V;00089;V;00107;V;00079;V;00072;N;00049;V;00045;N;00050;V;00042;V;00066;V;00072;V;00096;V;00101;V;00086;V;00099;V;00084;V;00123;V
28;079;18;12;28079018_12_8;2021;11;26;00145;V;00114;V;00095;V;00079;V;00076;V;00072;V;00124;V;00141;V;00160;V;00347;V;00257;V;00164;V;00077;V;00064;V;00034;V;00028;V;00030;V;00044;V;00071;V;00062;N;00096;V;00101;V;00128;V;00042;V
28;079;18;12;28079018_12_8;2021;11;27;00025;V;00017;V;00011;V;00015;V;00011;V;00007;V;00012;V;00020;V;00031;V;00027;V;00031;V;00020;V;00018;V;00017;V;00013;V;00016;V;00016;V;00021;V;00035;V;00041;V;00024;V;00023;V;00025;V;00015;V
28;079;18;12;28079018_12_8;2021;11;28;00014;V;00009;V;00008;V;00006;V;00006;V;00006;V;00007;V;00014;V;00014;V;00011;V;00012;V;00012;V;00012;V;00014;V;00015;V;00016;V;00018;V;00017;V;00021;V;00021;V;00022;V;00017;V;00012;V;00009;V
28;079;18;12;28079018_12_8;2021;11;29;00009;V;00007;V;00006;V;00006;V;00006;V;00006;V;00009;V;00018;V;00024;V;00026;V;00019;V;00019;V;00018;V;00024;V;00017;V;00022;V;00033;V;00044;V;00047;V;00058;V;00062;V;00047;V;00052;V;00053;V
28;079;18;12;28079018_12_8;2021;11;30;00030;V;00036;V;00040;V;00052;V;00044;V;00043;V;00065;V;00142;V;00187;V;00252;V;00236;V;00186;V;00172;V;00143;V;00087;V;00073;V;00063;V;00065;V;00120;V;00182;V;00242;V;00303;V;00232;V;00142;V
28;079;18;14;28079018_14_6;2021;11;01;48.90;V;50.86;V;50.48;V;43.19;V;42.90;V;42.70;V;46.73;V;53.25;V;46.26;V;52.94;V;55.61;V;61.15;V;67.52;V;73.59;V;71.99;V;70.86;V;68.75;V;68.34;V;60.02;V;51.92;V;55.08;V;55.89;V;54.10;V;61.19;V
28;079;18;14;28079018_14_6;2021;11;02;64.44;V;71.12;V;72.31;V;72.52;V;71.47;V;58.92;V;43.31;V;28.08;V;15.36;V;29.15;V;46.84;V;58.61;V;60.93;V;62.32;V;62.94;V;61.37;V;53.24;V;49.75;V;46.52;V;41.23;V;49.09;V;53.87;V;61.71;V;53.75;V
28;079;18;14;28079018_14_6;2021;11;03;56.71;V;59.45;V;60.04;V;63.02;V;76.19;V;74.09;V;72.52;V;29.31;N;38.58;V;59.45;V;67.24;N;00000;N;72.44;N;70.56;V;71.06;V;68.96;V;61.77;V;56.00;V;50.70;V;45.90;V;41.06;V;47.07;V;56.82;V;54.65;V
28;079;18;14;28079018_14_6;2021;11;04;51.24;V;56.42;V;58.40;V;62.09;V;60.87;V;53.46;V;26.04;V;06.12;V;03.85;V;06.65;V;24.45;V;33.90;V;44.14;V;50.86;V;57.81;V;60.90;V;67.94;V;59.25;V;38.98;V;10.11;V;06.60;V;03.28;V;01.49;V;01.08;V
28;079;18;14;28079018_14_6;2021;11;05;01.06;V;03.20;V;01.87;V;01.51;V;03.00;V;07.32;V;03.17;V;07.06;V;16.71;V;42.12;V;55.22;V;68.47;V;72.86;V;73.95;V;73.55;V;71.51;V;71.51;V;67.68;V;59.04;V;66.35;V;46.12;V;44.31;V;43.73;V;54.64;V
28;079;18;14;28079018_14_6;2021;11;06;51.72;V;55.86;V;48.86;V;48.10;V;55.63;V;52.71;V;42.04;V;49.16;V;29.50;V;42.92;V;56.84;V;64.99;V;73.51;V;75.56;V;77.39;V;78.61;V;77.34;V;65.78;V;36.63;V;15.19;V;12.47;V;03.39;V;03.11;V;01.63;V
28;079;18;14;28079018_14_6;2021;11;07;02.16;V;01.49;V;01.65;V;01.50;V;01.37;V;05.28;V;01.49;V;01.46;V;05.14;V;10.87;V;14.60;V;38.22;V;43.74;V;49.71;V;55.67;V;62.37;V;59.48;V;52.56;V;34.58;V;18.03;V;03.72;V;01.91;V;02.33;V;01.76;V
28;079;18;14;28079018_14_6;2021;11;08;01.71;V;02.18;V;03.59;V;05.03;V;07.42;V;05.68;V;01.91;V;01.43;V;03.18;V;06.11;V;08.80;V;21.49;V;45.49;N;73.99;V;79.90;V;77.49;V;76.76;V;63.44;V;27.56;V;10.04;V;01.32;V;02.06;V;02.33;V;03.41;V
28;079;18;14;28079018_14_6;2021;11;09;02.13;V;02.33;V;01.88;V;01.66;V;01.63;V;01.47;V;01.63;V;01.77;V;02.55;V;06.39;V;20.20;V;35.98;V;40.12;V;47.23;V;49.13;V;68.41;V;84.08;V;68.62;V;18.46;V;02.04;V;01.98;V;14.41;V;20.47;V;07.43;V
28;079;18;14;28079018_14_6;2021;11;10;22.02;V;42.11;V;48.98;V;40.32;V;33.14;V;24.08;V;13.03;V;02.85;V;02.58;V;05.15;V;15.63;V;25.65;V;39.17;V;51.05;V;51.22;V;52.29;V;45.75;V;31.60;V;13.75;V;02.12;V;01.60;V;01.61;V;01.22;V;01.05;V
28;079;18;14;28079018_14_6;2021;11;11;01.10;V;01.11;V;01.25;V;01.15;V;03.04;V;02.75;V;01.06;V;01.00;V;01.54;V;03.02;V;08.45;V;12.56;V;17.76;V;23.63;V;35.47;V;35.60;V;27.15;V;09.74;V;01.24;V;01.30;V;01.74;V;01.25;V;01.25;V;01.14;V
28;079;18;14;28079018_14_6;2021;11;12;01.23;V;01.22;V;01.32;V;01.33;V;01.32;V;06.38;V;10.87;V;01.51;V;01.74;V;04.99;V;12.70;V;34.42;V;48.87;V;62.49;V;65.98;V;62.36;V;55.00;V;24.27;V;01.73;V;02.04;V;01.66;V;01.52;V;01.57;V;01.33;V
28;079;18;14;28079018_14_6;2021;11;13;01.38;V;01.20;V;01.24;V;01.09;V;01.33;V;01.38;V;01.26;V;01.33;V;02.77;V;08.29;V;12.99;V;24.64;V;39.70;N;59.37;V;59.66;V;52.81;V;45.60;V;27.35;V;06.12;V;01.49;V;01.84;V;11.31;V;29.55;V;14.96;V
28;079;18;14;28079018_14_6;2021;11;14;10.00;V;02.94;V;04.93;V;08.27;V;15.64;V;05.61;V;01.46;V;03.10;V;02.61;V;07.73;V;15.38;V;24.83;V;39.41;V;39.92;V;46.34;V;56.27;V;55.22;V;35.06;V;08.36;V;38.17;V;10.80;V;30.16;V;52.61;V;57.33;V
28;079;18;14;28079018_14_6;2021;11;15;31.41;V;34.92;V;42.48;V;48.26;V;39.80;V;59.72;V;49.33;V;30.52;V;48.83;V;49.78;V;60.99;V;64.57;V;56.77;V;64.42;V;67.05;V;66.62;V;64.26;V;52.48;V;18.52;V;04.81;V;03.88;V;19.04;V;32.51;V;22.62;V
28;079;18;14;28079018_14_6;2021;11;16;10.03;V;02.89;V;04.51;V;10.98;V;09.26;V;04.40;V;03.69;V;01.74;V;01.57;V;03.58;V;06.76;V;12.90;V;22.34;V;42.47;V;45.39;V;35.26;V;29.09;V;24.81;V;07.27;V;01.93;V;02.40;V;12.37;V;38.89;V;45.62;V
28;079;18;14;28079018_14_6;2021;11;17;53.38;V;53.53;V;51.41;V;47.68;V;50.95;V;56.77;V;45.38;V;14.76;V;07.22;V;22.63;V;46.08;V;51.06;V;63.99;V;68.88;V;72.38;V;73.47;V;67.04;V;49.69;V;19.99;V;03.15;V;01.75;V;03.97;V;37.72;V;50.58;V
28;079;18;14;28079018_14_6;2021;11;18;60.15;V;57.63;V;64.85;V;63.07;V;60.78;V;57.65;V;51.54;V;36.32;V;16.52;V;12.52;V;17.01;V;17.06;V;18.46;N;31.07;V;52.46;V;50.70;V;47.33;V;39.87;V;15.26;V;01.87;V;01.98;V;02.62;V;02.22;V;02.42;V
28;079;18;14;28079018_14_6;2021;11;19;01.94;V;03.50;V;23.15;V;18.25;V;35.86;V;49.18;V;37.05;V;07.14;V;03.77;V;14.97;V;34.64;V;54.41;V;57.04;V;55.23;V;59.96;V;60.59;V;60.82;V;55.73;V;51.40;V;39.61;V;27.46;V;44.15;V;44.48;V;31.85;V
28;079;18;14;28079018_14_6;2021;11;20;35.56;V;44.08;V;54.24;V;59.11;V;61.54;V;54.17;V;55.60;V;52.00;V;42.95;V;32.28;V;30.25;V;36.34;V;36.85;V;44.44;V;40.75;V;41.41;V;46.34;V;35.13;V;27.68;V;24.72;V;21.78;V;20.31;V;16.21;V;21.75;V
28;079;18;14;28079018_14_6;2021;11;21;21.49;V;30.94;V;21.44;V;20.70;V;25.71;V;19.40;V;21.90;V;12.57;V;11.55;V;07.86;V;13.76;V;34.55;V;49.80;V;53.85;V;57.96;V;60.98;V;56.84;V;41.90;V;24.21;V;16.37;V;07.99;V;04.24;V;06.22;V;08.37;V
28;079;18;14;28079018_14_6;2021;11;22;02.15;V;02.26;V;01.82;V;01.82;V;02.96;V;02.16;V;02.52;V;07.62;V;03.94;V;02.96;V;03.97;V;12.86;V;24.04;V;26.96;V;17.70;V;21.40;V;18.10;V;15.03;V;15.97;V;26.89;V;27.92;V;18.54;V;19.89;V;26.08;V
28;079;18;14;28079018_14_6;2021;11;23;23.33;V;23.08;V;24.42;V;24.54;V;21.96;V;33.21;V;20.70;V;21.98;V;13.04;V;21.48;V;20.77;V;41.23;V;33.51;N;32.98;V;29.41;V;17.97;V;18.72;V;13.26;V;09.57;V;15.39;V;03.85;V;03.15;V;06.51;V;10.83;V
28;079;18;14;28079018_14_6;2021;11;24;08.36;V;16.12;V;25.95;V;24.14;V;23.49;V;21.48;V;10.12;V;02.31;V;01.79;V;03.51;V;12.57;V;14.96;V;29.15;V;33.17;V;34.85;V;34.15;V;30.52;V;26.49;V;17.28;V;14.58;V;06.45;V;04.70;V;02.19;V;05.32;V
28;079;18;14;28079018_14_6;2021;11;25;02.29;V;04.49;V;22.29;V;04.57;V;39.69;V;38.13;V;28.91;V;25.89;V;07.69;V;07.24;V;15.87;V;24.02;N;35.24;V;34.97;N;29.30;V;33.95;V;18.78;V;14.73;V;05.37;V;05.71;V;11.14;V;04.67;V;07.10;V;04.55;V
